id,act,cost
Inpatients|RR8|DC|D|DZ|DZ03,,
Inpatients|RR8|DC|D|DZ|DZ03|DZ03A,25,75
Inpatients|RR8|DC|D|DZ|DZ03|DZ03B,47,104
Inpatients|RR8|DC|D|DZ|DZ06,,
Inpatients|RR8|DC|D|DZ|DZ06|DZ06Z,1,2
Inpatients|RR8|DC|D|DZ|DZ07,,
Inpatients|RR8|DC|D|DZ|DZ07|DZ07A,3,2
Inpatients|RR8|DC|D|DZ|DZ07|DZ07B,1,1
Inpatients|RR8|DC|D|DZ|DZ19,,
Inpatients|RR8|DC|D|DZ|DZ19|DZ19B,1,1
Inpatients|RR8|DC|D|DZ|DZ25,,
Inpatients|RR8|DC|D|DZ|DZ25|DZ25B,5,5
Inpatients|RR8|DC|D|DZ|DZ29,,
Inpatients|RR8|DC|D|DZ|DZ29|DZ29A,2,1
Inpatients|RR8|DC|D|DZ|DZ30,,
Inpatients|RR8|DC|D|DZ|DZ30|DZ30Z,1,1
Inpatients|RR8|DC|E,,
Inpatients|RR8|DC|E|EA,,
Inpatients|RR8|DC|E|EA|EA03,,
Inpatients|RR8|DC|E|EA|EA03|EA03Z,11,25
Inpatients|RR8|DC|E|EA|EA05,,
Inpatients|RR8|DC|E|EA|EA05|EA05Z,2,7
Inpatients|RR8|DC|E|EA|EA07,,
Inpatients|RR8|DC|E|EA|EA07|EA07Z,6,50
Inpatients|RR8|DC|E|EA|EA12,,
Inpatients|RR8|DC|E|EA|EA12|EA12Z,23,119
Inpatients|RR8|DC|E|EA|EA31,,
Inpatients|RR8|DC|E|EA|EA31|EA31Z,1,3
Inpatients|RR8|DC|E|EA|EA36,,
Inpatients|RR8|DC|E|EA|EA36|EA36A,14,18
Inpatients|RR8|DC|E|EA|EA44,,
Inpatients|RR8|DC|E|EA|EA44|EA44Z,5,6
Inpatients|RR8|DC|E|EA|EA47,,
Inpatients|RR8|DC|E|EA|EA47|EA47Z,6,1
Inpatients|RR8|DC|E|EA|EA48,,
Inpatients|RR8|DC|E|EA|EA48|EA48Z,1,3
Inpatients|RR8|DC|E|EB,,
Inpatients|RR8|DC|E|EB|EB01,,
Inpatients|RR8|DC|E|EB|EB01|EB01Z,4,4
Inpatients|RR8|DC|E|EB|EB03,,
Inpatients|RR8|DC|E|EB|EB03|EB03I,1,2
Inpatients|RR8|DC|E|EB|EB06,,
Inpatients|RR8|DC|E|EB|EB06|EB06Z,1,2
Inpatients|RR8|DC|E|EB|EB07,,
Inpatients|RR8|DC|E|EB|EB07|EB07I,8,6
Inpatients|RR8|DC|F,,
Inpatients|RR8|DC|F|FZ,,
Inpatients|RR8|DC|F|FZ|FZ10,,
Inpatients|RR8|DC|F|FZ|FZ10|FZ10B,1,9
Inpatients|RR8|DC|F|FZ|FZ11,,
Inpatients|RR8|DC|F|FZ|FZ11|FZ11B,1,3
Inpatients|RR8|DC|F|FZ|FZ12,,
Inpatients|RR8|DC|F|FZ|FZ12|FZ12D,1,5
Inpatients|RR8|DC|F|FZ|FZ12|FZ12F,5,10
Inpatients|RR8|DC|F|FZ|FZ13,,
Inpatients|RR8|DC|F|FZ|FZ13|FZ13Z,4,3
Inpatients|RR8|DC|F|FZ|FZ17,,
Inpatients|RR8|DC|F|FZ|FZ17|FZ17C,1,2
Inpatients|RR8|DC|F|FZ|FZ17|FZ17D,1,1
Inpatients|RR8|DC|F|FZ|FZ18,,
Inpatients|RR8|DC|F|FZ|FZ18|FZ18C,5,6
Inpatients|RR8|DC|F|FZ|FZ18|FZ18D,2,2
Inpatients|RR8|DC|F|FZ|FZ19,,
Inpatients|RR8|DC|F|FZ|FZ19|FZ19Z,9,10
Inpatients|RR8|DC|F|FZ|FZ21,,
Inpatients|RR8|DC|F|FZ|FZ21|FZ21Z,2,2
Inpatients|RR8|DC|F|FZ|FZ22,,
Inpatients|RR8|DC|F|FZ|FZ22|FZ22A,5,4
Inpatients|RR8|DC|F|FZ|FZ22|FZ22B,4,5
Inpatients|RR8|DC|F|FZ|FZ24,,
Inpatients|RR8|DC|F|FZ|FZ24|FZ24A,1,1
Inpatients|RR8|DC|F|FZ|FZ24|FZ24B,10,8
Inpatients|RR8|DC|F|FZ|FZ24|FZ24C,11,7
Inpatients|RR8|DC|F|FZ|FZ25,,
Inpatients|RR8|DC|F|FZ|FZ25|FZ25A,6,3
Inpatients|RR8|DC|F|FZ|FZ25|FZ25B,3,4
Inpatients|RR8|DC|F|FZ|FZ27,,
Inpatients|RR8|DC|F|FZ|FZ27|FZ27A,1,2
Inpatients|RR8|DC|F|FZ|FZ27|FZ27C,5,5
Inpatients|RR8|DC|F|FZ|FZ28,,
Inpatients|RR8|DC|F|FZ|FZ28|FZ28A,2,1
Inpatients|RR8|DC|F|FZ|FZ28|FZ28B,12,7
Inpatients|RR8|DC|F|FZ|FZ28|FZ28C,1,2
Inpatients|RR8|DC|F|FZ|FZ29,,
Inpatients|RR8|DC|F|FZ|FZ29|FZ29Z,2,2
Inpatients|RR8|DC|F|FZ|FZ30,,
Inpatients|RR8|DC|F|FZ|FZ30|FZ30Z,3,2
Inpatients|RR8|DC|F|FZ|FZ31,,
Inpatients|RR8|DC|F|FZ|FZ31|FZ31F,4,2
Inpatients|RR8|DC|F|FZ|FZ42,,
Inpatients|RR8|DC|F|FZ|FZ42|FZ42Z,3,3
Inpatients|RR8|DC|F|FZ|FZ46,,
Inpatients|RR8|DC|F|FZ|FZ46|FZ46C,1,1
Inpatients|RR8|DC|F|FZ|FZ49,,
Inpatients|RR8|DC|F|FZ|FZ49|FZ49C,14,5
Inpatients|RR8|DC|F|FZ|FZ50,,
Inpatients|RR8|DC|F|FZ|FZ50|FZ50Z,3,1
Inpatients|RR8|DC|F|FZ|FZ51,,
Inpatients|RR8|DC|F|FZ|FZ51|FZ51Z,11,5
Inpatients|RR8|DC|F|FZ|FZ52,,
Inpatients|RR8|DC|F|FZ|FZ52|FZ52Z,25,14
Inpatients|RR8|DC|F|FZ|FZ53,,
Inpatients|RR8|DC|F|FZ|FZ53|FZ53Z,7,4
Inpatients|RR8|DC|F|FZ|FZ54,,
Inpatients|RR8|DC|F|FZ|FZ54|FZ54Z,2,1
Inpatients|RR8|DC|F|FZ|FZ55,,
Inpatients|RR8|DC|F|FZ|FZ55|FZ55Z,2,1
Inpatients|RR8|DC|F|FZ|FZ56,,
Inpatients|RR8|DC|F|FZ|FZ56|FZ56Z,9,4
Inpatients|RR8|DC|F|FZ|FZ57,,
Inpatients|RR8|DC|F|FZ|FZ57|FZ57Z,1,1
Inpatients|RR8|DC|F|FZ|FZ58,,
Inpatients|RR8|DC|F|FZ|FZ58|FZ58Z,11,13
Inpatients|RR8|DC|F|FZ|FZ60,,
Inpatients|RR8|DC|F|FZ|FZ60|FZ60Z,10,4
Inpatients|RR8|DC|F|FZ|FZ61,,
Inpatients|RR8|DC|F|FZ|FZ61|FZ61Z,25,10
Inpatients|RR8|DC|F|FZ|FZ62,,
Inpatients|RR8|DC|F|FZ|FZ62|FZ62Z,26,33
Inpatients|RR8|DC|F|FZ|FZ63,,
Inpatients|RR8|DC|F|FZ|FZ63|FZ63Z,1,1
Inpatients|RR8|DC|F|FZ|FZ65,,
Inpatients|RR8|DC|F|FZ|FZ65|FZ65Z,2,2
Inpatients|RR8|DC|G,,
Inpatients|RR8|DC|G|GB,,
Inpatients|RR8|DC|G|GB|GB02,,
Inpatients|RR8|DC|G|GB|GB02|GB02B,1,1
Inpatients|RR8|DC|G|GB|GB02|GB02C,10,10
Inpatients|RR8|DC|G|GB|GB03,,
Inpatients|RR8|DC|G|GB|GB03|GB03A,2,2
Inpatients|RR8|DC|G|GB|GB03|GB03B,4,3
Inpatients|RR8|DC|G|GB|GB04,,
Inpatients|RR8|DC|G|GB|GB04|GB04Z,3,2
Inpatients|RR8|DC|G|GC,,
Inpatients|RR8|DC|G|GC|GC12,,
Inpatients|RR8|DC|G|GC|GC12|GC12B,1,1
Inpatients|RR8|DC|G|GC|GC15,,
Inpatients|RR8|DC|G|GC|GC15|GC15D,1,1
Inpatients|RR8|DC|H,,
Inpatients|RR8|DC|H|HA,,
Inpatients|RR8|DC|H|HA|HA52,,
Inpatients|RR8|DC|H|HA|HA52|HA52Z,3,12
Inpatients|RR8|DC|H|HA|HA53,,
Inpatients|RR8|DC|H|HA|HA53|HA53Z,2,6
Inpatients|RR8|DC|H|HA|HA54,,
Inpatients|RR8|DC|H|HA|HA54|HA54Z,5,7
Inpatients|RR8|DC|H|HA|HA55,,
Inpatients|RR8|DC|H|HA|HA55|HA55Z,3,4
Inpatients|RR8|DC|H|HA|HA56,,
Inpatients|RR8|DC|H|HA|HA56|HA56A,1,1
Inpatients|RR8|DC|H|HA|HA56|HA56B,1,1
Inpatients|RR8|DC|H|HA|HA71,,
Inpatients|RR8|DC|H|HA|HA71|HA71C,4,15
Inpatients|RR8|DC|H|HA|HA81,,
Inpatients|RR8|DC|H|HA|HA81|HA81C,1,1
Inpatients|RR8|DC|H|HB,,
Inpatients|RR8|DC|H|HB|HB14,,
Inpatients|RR8|DC|H|HB|HB14|HB14B,1,3
Inpatients|RR8|DC|H|HB|HB14|HB14C,3,8
Inpatients|RR8|DC|H|HB|HB16,,
Inpatients|RR8|DC|H|HB|HB16|HB16B,1,1
Inpatients|RR8|DC|H|HB|HB16|HB16C,1,1
Inpatients|RR8|DC|H|HB|HB21,,
Inpatients|RR8|DC|H|HB|HB21|HB21C,1,6
Inpatients|RR8|DC|H|HB|HB22,,
Inpatients|RR8|DC|H|HB|HB22|HB22C,1,3
Inpatients|RR8|DC|H|HB|HB23,,
Inpatients|RR8|DC|H|HB|HB23|HB23B,1,2
Inpatients|RR8|DC|H|HB|HB23|HB23C,2,4
Inpatients|RR8|DC|H|HB|HB24,,
Inpatients|RR8|DC|H|HB|HB24|HB24C,6,7
Inpatients|RR8|DC|H|HB|HB25,,
Inpatients|RR8|DC|H|HB|HB25|HB25J,6,9
Inpatients|RR8|DC|H|HB|HB31,,
Inpatients|RR8|DC|H|HB|HB31|HB31Z,1,5
Inpatients|RR8|DC|H|HB|HB51,,
Inpatients|RR8|DC|H|HB|HB51|HB51Z,3,15
Inpatients|RR8|DC|H|HB|HB53,,
Inpatients|RR8|DC|H|HB|HB53|HB53Z,2,6
Inpatients|RR8|DC|H|HB|HB54,,
Inpatients|RR8|DC|H|HB|HB54|HB54C,5,6
Inpatients|RR8|DC|H|HB|HB55,,
Inpatients|RR8|DC|H|HB|HB55|HB55C,15,14
Inpatients|RR8|DC|H|HB|HB56,,
Inpatients|RR8|DC|H|HB|HB56|HB56C,2,2
Inpatients|RR8|DC|H|HB|HB62,,
Inpatients|RR8|DC|H|HB|HB62|HB62C,4,11
Inpatients|RR8|DC|H|HB|HB63,,
Inpatients|RR8|DC|H|HB|HB63|HB63Z,5,6
Inpatients|RR8|DC|H|HB|HB71,,
Inpatients|RR8|DC|H|HB|HB71|HB71B,1,6
Inpatients|RR8|DC|H|HB|HB72,,
Inpatients|RR8|DC|H|HB|HB72|HB72Z,5,15
Inpatients|RR8|DC|H|HB|HB73,,
Inpatients|RR8|DC|H|HB|HB73|HB73Z,2,2
Inpatients|RR8|DC|H|HC,,
Inpatients|RR8|DC|H|HC|HC04,,
Inpatients|RR8|DC|H|HC|HC04|HC04B,1,6
Inpatients|RR8|DC|H|HC|HC04|HC04C,1,3
Inpatients|RR8|DC|H|HC|HC05,,
Inpatients|RR8|DC|H|HC|HC05|HC05C,2,5
Inpatients|RR8|DC|H|HC|HC12,,
Inpatients|RR8|DC|H|HC|HC12|HC12Z,3,2
Inpatients|RR8|DC|H|HC|HC27,,
Inpatients|RR8|DC|H|HC|HC27|HC27B,1,1
Inpatients|RR8|DC|H|HC|HC27|HC27C,6,4
Inpatients|RR8|DC|H|HC|HC28,,
Inpatients|RR8|DC|H|HC|HC28|HC28C,1,2
Inpatients|RR8|DC|H|HD,,
Inpatients|RR8|DC|H|HD|HD21,,
Inpatients|RR8|DC|H|HD|HD21|HD21C,1,1
Inpatients|RR8|DC|H|HD|HD23,,
Inpatients|RR8|DC|H|HD|HD23|HD23A,2,3
Inpatients|RR8|DC|H|HD|HD23|HD23B,42,23
Inpatients|RR8|DC|H|HD|HD23|HD23C,53,25
Inpatients|RR8|DC|H|HD|HD24,,
Inpatients|RR8|DC|H|HD|HD24|HD24A,1,1
Inpatients|RR8|DC|H|HD|HD24|HD24B,11,4
Inpatients|RR8|DC|H|HD|HD24|HD24C,16,6
Inpatients|RR8|DC|H|HD|HD39,,
Inpatients|RR8|DC|H|HD|HD39|HD39B,1,1
Inpatients|RR8|DC|H|HR,,
Inpatients|RR8|DC|H|HR|HR04,,
Inpatients|RR8|DC|H|HR|HR04|HR04C,1,10
Inpatients|RR8|DC|H|HR|HR06,,
Inpatients|RR8|DC|H|HR|HR06|HR06A,1,7
Inpatients|RR8|DC|J,,
Inpatients|RR8|DC|J|JA,,
Inpatients|RR8|DC|J|JA|JA07,,
Inpatients|RR8|DC|J|JA|JA07|JA07E,1,2
Inpatients|RR8|DC|J|JA|JA07|JA07F,1,2
Inpatients|RR8|DC|J|JA|JA09,,
Inpatients|RR8|DC|J|JA|JA09|JA09F,5,6
Inpatients|RR8|DC|J|JA|JA09|JA09G,10,10
Inpatients|RR8|DC|J|JA|JA15,,
Inpatients|RR8|DC|J|JA|JA15|JA15E,2,2
Inpatients|RR8|DC|J|JC,,
Inpatients|RR8|DC|J|JC|JC01,,
Inpatients|RR8|DC|J|JC|JC01|JC01C,2,5
Inpatients|RR8|DC|J|JC|JC03,,
Inpatients|RR8|DC|J|JC|JC03|JC03B,5,15
Inpatients|RR8|DC|J|JC|JC03|JC03C,4,9
Inpatients|RR8|DC|J|JC|JC04,,
Inpatients|RR8|DC|J|JC|JC04|JC04B,3,6
Inpatients|RR8|DC|J|JC|JC04|JC04C,8,9
Inpatients|RR8|DC|J|JC|JC05,,
Inpatients|RR8|DC|J|JC|JC05|JC05C,1,1
Inpatients|RR8|DC|J|JC|JC14,,
Inpatients|RR8|DC|J|JC|JC14|JC14Z,2,1
Inpatients|RR8|DC|J|JC|JC15,,
Inpatients|RR8|DC|J|JC|JC15|JC15Z,43,24
Inpatients|RR8|DC|J|JC|JC16,,
Inpatients|RR8|DC|J|JC|JC16|JC16Z,6,5
Inpatients|RR8|DC|J|JC|JC17,,
Inpatients|RR8|DC|J|JC|JC17|JC17Z,16,14
Inpatients|RR8|DC|J|JC|JC18,,
Inpatients|RR8|DC|J|JC|JC18|JC18Z,1,1
Inpatients|RR8|DC|J|JC|JC19,,
Inpatients|RR8|DC|J|JC|JC19|JC19U,3,2
Inpatients|RR8|DC|J|JD,,
Inpatients|RR8|DC|J|JD|JD04,,
Inpatients|RR8|DC|J|JD|JD04|JD04B,3,5
Inpatients|RR8|DC|J|JD|JD04|JD04C,9,8
Inpatients|RR8|DC|K,,
Inpatients|RR8|DC|K|KA,,
Inpatients|RR8|DC|K|KA|KA05,,
Inpatients|RR8|DC|K|KA|KA05|KA05B,17,9
Inpatients|RR8|DC|K|KA|KA06,,
Inpatients|RR8|DC|K|KA|KA06|KA06B,6,7
Inpatients|RR8|DC|K|KA|KA08,,
Inpatients|RR8|DC|K|KA|KA08|KA08Z,1,1
Inpatients|RR8|DC|L,,
Inpatients|RR8|DC|L|LB,,
Inpatients|RR8|DC|L|LB|LB04,,
Inpatients|RR8|DC|L|LB|LB04|LB04B,1,2
Inpatients|RR8|DC|L|LB|LB06,,
Inpatients|RR8|DC|L|LB|LB06|LB06G,9,3
Inpatients|RR8|DC|L|LB|LB08,,
Inpatients|RR8|DC|L|LB|LB08|LB08A,1,2
Inpatients|RR8|DC|L|LB|LB08|LB08B,1,1
Inpatients|RR8|DC|L|LB|LB09,,
Inpatients|RR8|DC|L|LB|LB09|LB09Z,8,7
Inpatients|RR8|DC|L|LB|LB12,,
Inpatients|RR8|DC|L|LB|LB12|LB12Z,2,5
Inpatients|RR8|DC|L|LB|LB14,,
Inpatients|RR8|DC|L|LB|LB14|LB14D,10,10
Inpatients|RR8|DC|L|LB|LB14|LB14E,11,3
Inpatients|RR8|DC|L|LB|LB15,,
Inpatients|RR8|DC|L|LB|LB15|LB15E,1,1
Inpatients|RR8|DC|L|LB|LB17,,
Inpatients|RR8|DC|L|LB|LB17|LB17Z,29,7
Inpatients|RR8|DC|L|LB|LB18,,
Inpatients|RR8|DC|L|LB|LB18|LB18Z,3,1
Inpatients|RR8|DC|L|LB|LB26,,
Inpatients|RR8|DC|L|LB|LB26|LB26Z,8,10
Inpatients|RR8|DC|L|LB|LB27,,
Inpatients|RR8|DC|L|LB|LB27|LB27Z,5,2
Inpatients|RR8|DC|L|LB|LB29,,
Inpatients|RR8|DC|L|LB|LB29|LB29B,7,21
Inpatients|RR8|DC|L|LB|LB36,,
Inpatients|RR8|DC|L|LB|LB36|LB36Z,1,1
Inpatients|RR8|DC|L|LB|LB42,,
Inpatients|RR8|DC|L|LB|LB42|LB42Z,5,2
Inpatients|RR8|DC|L|LB|LB48,,
Inpatients|RR8|DC|L|LB|LB48|LB48Z,6,15
Inpatients|RR8|DC|L|LB|LB52,,
Inpatients|RR8|DC|L|LB|LB52|LB52Z,1,3
Inpatients|RR8|DC|L|LB|LB53,,
Inpatients|RR8|DC|L|LB|LB53|LB53Z,5,11
Inpatients|RR8|DC|L|LB|LB54,,
Inpatients|RR8|DC|L|LB|LB54|LB54B,12,18
Inpatients|RR8|DC|L|LB|LB55,,
Inpatients|RR8|DC|L|LB|LB55|LB55A,2,1
Inpatients|RR8|DC|L|LB|LB55|LB55B,5,5
Inpatients|RR8|DC|L|LB|LB56,,
Inpatients|RR8|DC|L|LB|LB56|LB56A,1,1
Inpatients|RR8|DC|L|LB|LB56|LB56B,1,1
Inpatients|RR8|DC|L|LB|LB61,,
Inpatients|RR8|DC|L|LB|LB61|LB61B,1,4
Inpatients|RR8|DC|M,,
Inpatients|RR8|DC|M|MA,,
Inpatients|RR8|DC|M|MA|MA03,,
Inpatients|RR8|DC|M|MA|MA03|MA03B,1,3
Inpatients|RR8|DC|M|MA|MA04,,
Inpatients|RR8|DC|M|MA|MA04|MA04B,1,1
Inpatients|RR8|DC|M|MA|MA08,,
Inpatients|RR8|DC|M|MA|MA08|MA08Z,1,2
Inpatients|RR8|DC|M|MA|MA09,,
Inpatients|RR8|DC|M|MA|MA09|MA09Z,3,5
Inpatients|RR8|DC|M|MA|MA11,,
Inpatients|RR8|DC|M|MA|MA11|MA11Z,3,4
Inpatients|RR8|DC|M|MA|MA12,,
Inpatients|RR8|DC|M|MA|MA12|MA12Z,3,3
Inpatients|RR8|DC|M|MA|MA17,,
Inpatients|RR8|DC|M|MA|MA17|MA17C,1,1
Inpatients|RR8|DC|M|MA|MA18,,
Inpatients|RR8|DC|M|MA|MA18|MA18C,1,1
Inpatients|RR8|DC|M|MA|MA19,,
Inpatients|RR8|DC|M|MA|MA19|MA19A,1,1
Inpatients|RR8|DC|M|MA|MA21,,
Inpatients|RR8|DC|M|MA|MA21|MA21Z,5,1
Inpatients|RR8|DC|M|MA|MA22,,
Inpatients|RR8|DC|M|MA|MA22|MA22Z,3,2
Inpatients|RR8|DC|M|MA|MA23,,
Inpatients|RR8|DC|M|MA|MA23|MA23Z,5,3
Inpatients|RR8|DC|M|MA|MA24,,
Inpatients|RR8|DC|M|MA|MA24|MA24Z,9,7
Inpatients|RR8|DC|M|MA|MA25,,
Inpatients|RR8|DC|M|MA|MA25|MA25Z,2,1
Inpatients|RR8|DC|M|MB,,
Inpatients|RR8|DC|M|MB|MB05,,
Inpatients|RR8|DC|M|MB|MB05|MB05B,2,1
Inpatients|RR8|DC|P,,
Inpatients|RR8|DC|P|PA,,
Inpatients|RR8|DC|P|PA|PA01,,
Inpatients|RR8|DC|P|PA|PA01|PA01A,2,4
Inpatients|RR8|DC|P|PA|PA01|PA01B,17,26
Inpatients|RR8|DC|P|PA|PA02,,
Inpatients|RR8|DC|P|PA|PA02|PA02A,1,2
Inpatients|RR8|DC|P|PA|PA02|PA02B,2,2
Inpatients|RR8|DC|P|PA|PA04,,
Inpatients|RR8|DC|P|PA|PA04|PA04A,1,1
Inpatients|RR8|DC|P|PA|PA19,,
Inpatients|RR8|DC|P|PA|PA19|PA19A,3,1
Inpatients|RR8|DC|P|PA|PA20,,
Inpatients|RR8|DC|P|PA|PA20|PA20A,1,1
Inpatients|RR8|DC|P|PA|PA21,,
Inpatients|RR8|DC|P|PA|PA21|PA21A,14,43
Inpatients|RR8|DC|P|PA|PA23,,
Inpatients|RR8|DC|P|PA|PA23|PA23A,3,8
Inpatients|RR8|DC|P|PA|PA25,,
Inpatients|RR8|DC|P|PA|PA25|PA25A,7,21
Inpatients|RR8|DC|P|PA|PA26,,
Inpatients|RR8|DC|P|PA|PA26|PA26B,1,2
Inpatients|RR8|DC|P|PA|PA27,,
Inpatients|RR8|DC|P|PA|PA27|PA27Z,5,5
Inpatients|RR8|DC|P|PA|PA30,,
Inpatients|RR8|DC|P|PA|PA30|PA30A,1,2
Inpatients|RR8|DC|P|PA|PA32,,
Inpatients|RR8|DC|P|PA|PA32|PA32A,2,2
Inpatients|RR8|DC|P|PA|PA32|PA32B,1,1
Inpatients|RR8|DC|P|PA|PA34,,
Inpatients|RR8|DC|P|PA|PA34|PA34A,2,2
Inpatients|RR8|DC|P|PA|PA34|PA34B,15,11
Inpatients|RR8|DC|P|PA|PA35,,
Inpatients|RR8|DC|P|PA|PA35|PA35A,21,40
Inpatients|RR8|DC|P|PA|PA36,,
Inpatients|RR8|DC|P|PA|PA36|PA36Z,2,2
Inpatients|RR8|DC|P|PA|PA38,,
Inpatients|RR8|DC|P|PA|PA38|PA38C,24,11
Inpatients|RR8|DC|P|PA|PA44,,
Inpatients|RR8|DC|P|PA|PA44|PA44Z,31,28
Inpatients|RR8|DC|P|PA|PA48,,
Inpatients|RR8|DC|P|PA|PA48|PA48B,2,2
Inpatients|RR8|DC|P|PA|PA58,,
Inpatients|RR8|DC|P|PA|PA58|PA58Z,6,3
Inpatients|RR8|DC|P|PA|PA60,,
Inpatients|RR8|DC|P|PA|PA60|PA60E,1,2
Inpatients|RR8|DC|P|PA|PA63,,
Inpatients|RR8|DC|P|PA|PA63|PA63A,1,1
Inpatients|RR8|DC|P|PA|PA65,,
Inpatients|RR8|DC|P|PA|PA65|PA65A,1,1
Inpatients|RR8|DC|P|PA|PA69,,
Inpatients|RR8|DC|P|PA|PA69|PA69Z,24,28
Inpatients|RR8|DC|P|PA|PA70,,
Inpatients|RR8|DC|P|PA|PA70|PA70Z,1,1
Inpatients|RR8|DC|Q,,
Inpatients|RR8|DC|Q|QZ,,
Inpatients|RR8|DC|Q|QZ|QZ05,,
Inpatients|RR8|DC|Q|QZ|QZ05|QZ05A,2,3
Inpatients|RR8|DC|Q|QZ|QZ09,,
Inpatients|RR8|DC|Q|QZ|QZ09|QZ09B,1,1
Inpatients|RR8|DC|Q|QZ|QZ10,,
Inpatients|RR8|DC|Q|QZ|QZ10|QZ10B,4,4
Inpatients|RR8|DC|Q|QZ|QZ14,,
Inpatients|RR8|DC|Q|QZ|QZ14|QZ14A,28,19
Inpatients|RR8|DC|Q|QZ|QZ14|QZ14B,123,76
Inpatients|RR8|DC|Q|QZ|QZ15,,
Inpatients|RR8|DC|Q|QZ|QZ15|QZ15C,6,10
Inpatients|RR8|DC|Q|QZ|QZ16,,
Inpatients|RR8|DC|Q|QZ|QZ16|QZ16B,3,4
Inpatients|RR8|DC|Q|QZ|QZ16|QZ16C,2,2
Inpatients|RR8|DC|Q|QZ|QZ17,,
Inpatients|RR8|DC|Q|QZ|QZ17|QZ17C,2,1
Inpatients|RR8|DC|R,,
Inpatients|RR8|DC|R|RC,,
Inpatients|RR8|DC|R|RC|RC16,,
Inpatients|RR8|DC|R|RC|RC16|RC16Z,3,4
Inpatients|RR8|DC|R|RC|RC51,,
Inpatients|RR8|DC|R|RC|RC51|RC51Z,1,3
Inpatients|RR8|DC|S,,
Inpatients|RR8|DC|S|SA,,
Inpatients|RR8|DC|S|SA|SA02,,
Inpatients|RR8|DC|S|SA|SA02|SA02F,1,1
Inpatients|RR8|DC|S|SA|SA04,,
Inpatients|RR8|DC|S|SA|SA04|SA04F,2,1
Inpatients|RR8|DC|S|SA|SA08,,
Inpatients|RR8|DC|S|SA|SA08|SA08F,1,1
Inpatients|RR8|DC|S|SA|SA13,,
Inpatients|RR8|DC|S|SA|SA13|SA13B,15,13
Inpatients|RR8|DC|S|SA|SA24,,
Inpatients|RR8|DC|S|SA|SA24|SA24F,1,1
Inpatients|RR8|DC|S|SA|SA33,,
Inpatients|RR8|DC|S|SA|SA33|SA33Z,12,8
Inpatients|RR8|DC|W,,
Inpatients|RR8|DC|W|WA,,
Inpatients|RR8|DC|W|WA|WA20,,
Inpatients|RR8|DC|W|WA|WA20|WA20W,1,1
Inpatients|RR8|DC|W|WA|WA20|WA20Y,6,2
Inpatients|RR8|DC|W|WA|WA24,,
Inpatients|RR8|DC|W|WA|WA24|WA24Z,1,2
Inpatients|RR8|EL,,
Inpatients|RR8|EL|A,,
Inpatients|RR8|EL|A|AA,,
Inpatients|RR8|EL|A|AA|AA05,,
Inpatients|RR8|EL|A|AA|AA05|AA05A,2,12
Inpatients|RR8|EL|A|AA|AA06,,
Inpatients|RR8|EL|A|AA|AA06|AA06A,5,47
Inpatients|RR8|EL|A|AA|AA08,,
Inpatients|RR8|EL|A|AA|AA08|AA08B,1,7
Inpatients|RR8|EL|A|AA|AA09,,
Inpatients|RR8|EL|A|AA|AA09|AA09A,1,4
Inpatients|RR8|EL|A|AA|AA12,,
Inpatients|RR8|EL|A|AA|AA12|AA12A,6,49
Inpatients|RR8|EL|A|AA|AA15,,
Inpatients|RR8|EL|A|AA|AA15|AA15A,1,4
Inpatients|RR8|EL|A|AA|AA15|AA15B,1,2
Inpatients|RR8|EL|A|AA|AA19,,
Inpatients|RR8|EL|A|AA|AA19|AA19A,2,8
Inpatients|RR8|EL|A|AA|AA19|AA19B,1,3
Inpatients|RR8|EL|A|AA|AA20,,
Inpatients|RR8|EL|A|AA|AA20|AA20A,2,5
Inpatients|RR8|EL|A|AA|AA20|AA20B,3,6
Inpatients|RR8|EL|A|AA|AA21,,
Inpatients|RR8|EL|A|AA|AA21|AA21A,1,1
Inpatients|RR8|EL|A|AA|AA21|AA21B,1,1
Inpatients|RR8|EL|A|AA|AA33,,
Inpatients|RR8|EL|A|AA|AA33|AA33C,3,1
Inpatients|RR8|EL|A|AB,,
Inpatients|RR8|EL|A|AB|AB04,,
Inpatients|RR8|EL|A|AB|AB04|AB04Z,2,1
Inpatients|RR8|EL|A|AB|AB07,,
Inpatients|RR8|EL|A|AB|AB07|AB07Z,3,8
Inpatients|RR8|EL|B,,
Inpatients|RR8|EL|B|BZ,,
Inpatients|RR8|EL|B|BZ|BZ02,,
Inpatients|RR8|EL|B|BZ|BZ02|BZ02Z,1,1
Inpatients|RR8|EL|B|BZ|BZ08,,
Inpatients|RR8|EL|B|BZ|BZ08|BZ08A,4,8
Inpatients|RR8|EL|B|BZ|BZ09,,
Inpatients|RR8|EL|B|BZ|BZ09|BZ09A,6,9
Inpatients|RR8|EL|B|BZ|BZ10,,
Inpatients|RR8|EL|B|BZ|BZ10|BZ10A,2,1
Inpatients|RR8|EL|B|BZ|BZ10|BZ10B,1,1
Inpatients|RR8|EL|B|BZ|BZ20,,
Inpatients|RR8|EL|B|BZ|BZ20|BZ20Z,1,2
Inpatients|RR8|EL|B|BZ|BZ21,,
Inpatients|RR8|EL|B|BZ|BZ21|BZ21Z,1,2
Inpatients|RR8|EL|B|BZ|BZ22,,
Inpatients|RR8|EL|B|BZ|BZ22|BZ22Z,1,1
Inpatients|RR8|EL|C,,
